_real_time,_totl_time,missn_time,timer_time,_zulu_time,local_time,hobbs_time,_Vind_kias,_Vind_keas,Vtrue_ktas,Vtrue_ktgs,_Vind__mph,Vtruemphas,Vtruemphgs,_Machratio,__VVI__fpm,Gloadnorml,Gloadaxial,Gload_side,alpha__deg,_beta__deg,hpath_true,vpath__deg,_slip__deg,pitch__deg,_roll__deg,hding_true,hding__mag,mavar__deg,__mag_comp,__lat__deg,__lon__deg,___CGftMSL,_gearftagl,terrnftMSL,p-altftMSL,__latorign,__lonorign,thro1engin
31.50786,1493.31848,3.96926,0,11.21476,16.71475,3.89096,156.00122,156.04706,200.96904,200.97057,179.52301,231.27104,231.27281,0.32243,57.83403,1.01728,0.06046,-0.00142,3.55927,-0.108,174.88844,0.25439,-0.07709,3.81442,0.46321,174.80922,174.39134,-0.41788,174.94304,26.50753,82.6263,16316.48047,16034.36523,278.74878,16316.4668,26.5,83,0.11765
31.58714,1493.39783,4.04854,0,11.21478,16.71478,3.89098,156.05566,156.03806,200.95793,200.95703,179.58566,231.25826,231.25723,0.32241,60.34974,1.01711,0.06037,-0.00136,3.55917,-0.10705,174.8914,0.26331,-0.07713,3.82322,0.4598,174.8129,174.39502,-0.41787,174.94414,26.50746,82.6263,16316.60156,16034.51758,278.71716,16316.58789,26.5,83,0.11765
31.7177,1493.52832,4.17909,0,11.21481,16.71481,3.89101,156.12827,156.02275,200.93889,200.938,179.6692,231.23634,231.23534,0.32238,64.61303,1.01646,0.06019,-0.00129,3.55745,-0.10561,174.89622,0.2777,-0.07699,3.83587,0.45597,174.81891,174.40106,-0.41785,174.94611,26.50734,82.62632,16316.81055,16034.77832,278.66516,16316.79688,26.5,83,0.11765
31.82507,1493.63574,4.28646,0,11.21484,16.71484,3.89104,156.17441,156.00969,200.92259,200.92354,179.72231,231.21761,231.21869,0.32235,68.2037,1.01577,0.06005,-0.00125,3.55512,-0.10466,174.90021,0.28911,-0.0767,3.84495,0.4543,174.82373,174.4059,-0.41783,174.94792,26.50724,82.62633,16316.99023,16035.00098,278.6225,16316.97656,26.5,83,0.11765
31.9171,1493.72778,4.3785,0,11.21487,16.71487,3.89107,156.20569,155.99811,200.90829,200.90689,179.7583,231.20114,231.19952,0.32233,71.29129,1.01493,0.05993,-0.00122,3.55288,-0.10408,174.90363,0.29848,-0.07638,3.85208,0.45371,174.82765,174.40984,-0.41782,174.94969,26.50715,82.62634,16317.15039,16035.19824,278.58597,16317.13574,26.5,83,0.11765
32.01385,1493.82446,4.47525,0,11.2149,16.7149,3.8911,156.2319,155.9857,200.89287,200.89127,179.78847,231.1834,231.18155,0.32231,74.61855,1.01414,0.05983,-0.0012,3.5505,-0.10372,174.90721,0.30794,-0.07599,3.85916,0.45372,174.83159,174.41379,-0.41781,174.95172,26.50706,82.62635,16317.32324,16035.40918,278.54764,16317.30957,26.5,83,0.11765
32.1109,1493.92151,4.5723,0,11.21492,16.71492,3.89112,156.25223,155.97308,200.87712,200.8779,179.81186,231.16527,231.16617,0.32228,77.98728,1.01353,0.05975,-0.0012,3.54835,-0.10361,174.91083,0.31704,-0.0756,3.8661,0.45407,174.83531,174.41753,-0.41779,174.95393,26.50697,82.62636,16317.50293,16035.62598,278.50922,16317.48828,26.5,83,0.11765
32.23056,1494.04126,4.69195,0,11.21496,16.71496,3.89116,156.2704,155.95708,200.85725,200.8578,179.83278,231.14241,231.14304,0.32225,82.14974,1.01275,0.05967,-0.00121,3.54626,-0.1038,174.91527,0.32776,-0.07516,3.87473,0.45456,174.83958,174.42181,-0.41778,174.95688,26.50686,82.62637,16317.73047,16035.90137,278.46198,16317.7168,26.5,83,0.11765
32.32603,1494.13672,4.78742,0,11.21498,16.71498,3.89118,156.2803,155.94405,200.84119,200.83914,179.84416,231.12392,231.12157,0.32222,85.43793,1.01221,0.05964,-0.00123,3.54513,-0.10418,174.91881,0.336,-0.07488,3.88185,0.45473,174.84276,174.425,-0.41776,174.95934,26.50677,82.62637,16317.91699,16036.12598,278.42432,16317.90332,26.5,83,0.11765
32.4386,1494.2384,4.88912,0,11.21501,16.71501,3.89121,156.28714,155.93005,200.82382,200.82164,179.85204,231.10394,231.10143,0.3222,88.97232,1.01186,0.05963,-0.00126,3.54448,-0.10469,174.92258,0.34457,-0.07465,3.88977,0.45444,174.84598,174.42824,-0.41775,174.96199,26.50668,82.62639,16318.12207,16036.37109,278.38428,16318.10742,26.5,83,0.11765
