_real_time,_totl_time,missn_time,timer_time,_zulu_time,local_time,hobbs_time,_Vind_kias,_Vind_keas,Vtrue_ktas,Vtrue_ktgs,_Vind__mph,Vtruemphas,Vtruemphgs,_Machratio,__VVI__fpm,Gloadnorml,Gloadaxial,Gload_side,alpha__deg,_beta__deg,hpath_true,vpath__deg,_slip__deg,pitch__deg,_roll__deg,hding_true,hding__mag,mavar__deg,__mag_comp,__lat__deg,__lon__deg,___CGftMSL,_gearftagl,terrnftMSL,p-altftMSL,__latorign,__lonorign,thro1engin
41.89006,1494.9928,5.64356,0,11.21522,16.71522,3.80913,156.26897,155.83022,200.70009,200.69667,179.83112,230.96155,230.95761,0.322,110.95291,1.01152,0.06012,-0.00142,3.54824,-0.10782,174.93454,0.39856,-0.07487,3.94747,0.404,174.85172,174.43408,-0.41764,174.9381,26.50598,82.62646,16319.58301,16038.12598,278.08884,16319.56836,26.5,83,0.11765
42.00858,1495.10791,5.75867,0,11.21525,16.71525,3.80916,156.25807,155.81326,200.67917,200.67549,179.81859,230.93748,230.93324,0.32197,114.58744,1.0114,0.06024,-0.00142,3.54868,-0.1079,174.9381,0.40794,-0.07519,3.95729,0.39889,174.85489,174.43727,-0.41762,174.93971,26.50587,82.62646,16319.85645,16038.44531,278.04413,16319.84277,26.5,83,0.11765
42.12904,1495.2218,5.87254,0,11.21528,16.71528,3.80919,156.24622,155.7964,200.65839,200.65448,179.80495,230.91356,230.90906,0.32193,118.13998,1.01123,0.06036,-0.00141,3.54892,-0.10772,174.94157,0.41714,-0.07547,3.96671,0.39384,174.85823,174.44063,-0.4176,174.94109,26.50576,82.62647,16320.13379,16038.76758,277.99994,16320.12012,26.5,83,0.11765
42.24202,1495.33484,5.98552,0,11.21531,16.71531,3.80923,156.23349,155.7796,200.63765,200.63347,179.7903,230.88969,230.88487,0.3219,121.62492,1.01105,0.06048,-0.00139,3.54896,-0.10735,174.94498,0.42615,-0.07569,3.97576,0.3891,174.86169,174.44411,-0.41759,174.94223,26.50566,82.62649,16320.41504,16039.09082,277.95621,16320.40039,26.5,83,0.11765
42.37295,1495.4657,6.11645,0,11.21535,16.71535,3.80926,156.21793,155.76009,200.6136,200.60931,179.77238,230.86203,230.85709,0.32186,125.60773,1.01073,0.06063,-0.00136,3.54877,-0.10678,174.94887,0.43644,-0.07584,3.98585,0.38424,174.86588,174.4483,-0.41757,174.94345,26.50554,82.6265,16320.74805,16039.26855,278.11197,16320.73438,26.5,83,0.11765
42.51551,1495.60535,6.25609,0,11.21539,16.71539,3.8093,156.20038,155.73929,200.58804,200.58333,179.7522,230.83261,230.82718,0.32182,129.80643,1.01035,0.06085,-0.00133,3.54839,-0.10613,174.95297,0.44716,-0.07586,3.99617,0.37999,174.87038,174.45284,-0.41755,174.94469,26.50541,82.62651,16321.1123,16039.14355,278.60083,16321.09766,26.5,83,0.11765
42.64878,1495.724,6.37478,0,11.21542,16.71542,3.80933,156.18484,155.72176,200.56648,200.56163,179.73431,230.80779,230.80222,0.32179,133.33536,1.01001,0.06107,-0.0013,3.54799,-0.10563,174.95645,0.45604,-0.07579,4.00465,0.37714,174.87416,174.45663,-0.41753,174.94579,26.5053,82.62652,16321.42871,16039.04395,279.01633,16321.41406,26.5,83,0.11765
42.75866,1495.83386,6.48466,0,11.21545,16.71545,3.80936,156.17017,155.70569,200.54678,200.54161,179.71742,230.78513,230.77917,0.32176,136.55507,1.00969,0.0613,-0.00128,3.54762,-0.10524,174.95966,0.46408,-0.07567,4.01231,0.37505,174.87761,174.4601,-0.41751,174.94685,26.5052,82.62653,16321.72656,16038.95801,279.40109,16321.71191,26.5,83,0.11765
42.87204,1495.94727,6.59803,0,11.21549,16.71548,3.8094,156.15469,155.6893,200.5267,200.52121,179.69962,230.76202,230.75569,0.32172,139.84077,1.00938,0.06154,-0.00127,3.54726,-0.10497,174.96295,0.47219,-0.0755,4.02006,0.37332,174.88109,174.46359,-0.4175,174.94804,26.50509,82.62654,16322.03906,16038.875,279.7981,16322.02539,26.5,83,0.11765
42.98415,1496.05945,6.71014,0,11.21552,16.71552,3.80943,156.13919,155.67326,200.50708,200.50148,179.68178,230.73944,230.73299,0.32169,143.04109,1.00908,0.06178,-0.00127,3.54695,-0.10485,174.96619,0.48004,-0.07532,4.02759,0.37189,174.88435,174.46687,-0.41748,174.94931,26.50499,82.62655,16322.35449,16038.7959,280.19064,16322.33984,26.5,83,0.11765
43.09757,1496.17285,6.82357,0,11.21555,16.71555,3.80946,156.12329,155.65726,200.48752,200.48175,179.66348,230.71693,230.71028,0.32166,146.23479,1.0088,0.06203,-0.00127,3.5467,-0.10482,174.96945,0.48781,-0.07514,4.03512,0.37055,174.88756,174.47009,-0.41746,174.95065,26.50488,82.62656,16322.67773,16038.72266,280.58798,16322.66406,26.5,83,0.11765
